ISIN;CH0009980894;CH0009980894;CH0009980894;CH0000222130;CH0004147150;CH0004147192;CH0004147242
SYMBOL;SMI;SBAIB;SBAIA;SMIC;SSPRC;SSPRA;SSPRM
NAME;SMI PR;SMI Bid Index;SMI Ask Index;SMI TR;SMI Current Spread;SMI Average Spread;SMI Monthly Average Spread
INDEX TYPE;Price;Price;Price;Total Return;n.a.;n.a.;n.a.
DATE;Close;Close;Close;Close;Close;Close;Close
08.08.2007;8964.18;8961.1;8967.6;12882.36;0.07;0.08;0
07.08.2007;8746.96;8744;8750.5;12570.21;0.07;0.08;0
06.08.2007;8639.88;8635.2;8641.7;12416.32;0.07;0.09;0
03.08.2007;8671.43;8669;8676.2;12461.66;0.08;0.08;0
02.08.2007;8775.68;8773.5;8782.9;12608.7;0.11;0.08;0
31.07.2007;8885.04;8880.6;8888.6;12765.83;0.09;0.08;0.08
30.07.2007;8705.1;8700.8;8707.8;12507.31;0.08;0.09;0
27.07.2007;8705.57;8702.6;8709.1;12507.97;0.08;0.1;0
26.07.2007;8706.4;8705.5;8712.4;12509.16;0.08;0.09;0
25.07.2007;8922.71;8919.5;8926.2;12819.96;0.07;0.09;0
24.07.2007;9047.68;9045;9051.6;12999.52;0.07;0.08;0
23.07.2007;9117.45;9111.4;9120.4;13097.26;0.1;0.08;0
20.07.2007;9105.46;9101.8;9108.7;13080.04;0.08;0.08;0
19.07.2007;9189.31;9186.4;9193.4;13200.49;0.08;0.08;0
18.07.2007;9074.07;9071.4;9081.2;13034.94;0.11;0.08;0
17.07.2007;9219.32;9216.1;9223.6;13243.59;0.08;0.08;0
16.07.2007;9299.8;9297.7;9304.8;13359.2;0.08;0.08;0
13.07.2007;9261.74;9259;9266.7;13304.52;0.08;0.08;0
12.07.2007;9248.51;9245.2;9252.2;13285.53;0.08;0.08;0
11.07.2007;9214.39;9211;9217.6;13236.52;0.07;0.08;0
10.07.2007;9248.38;9244.3;9251;13285.34;0.07;0.08;0
09.07.2007;9296.42;9290.6;9298.5;13354.35;0.09;0.08;0
06.07.2007;9263.96;9259.9;9266.8;13307.73;0.07;0.08;0
05.07.2007;9219.37;9214.8;9223.7;13243.67;0.1;0.08;0
04.07.2007;9294.51;9285.2;9296.6;13351.6;0.12;0.08;0
03.07.2007;9240.31;9233.7;9241.1;13273.74;0.08;0.08;0
02.07.2007;9192.58;9191.3;9198.1;13205.18;0.07;0.08;0
29.06.2007;9209.36;9200;9211.4;13229.28;0.12;0.08;0.08
28.06.2007;9138.9;9131.6;9140.5;13128.08;0.1;0.08;0
27.06.2007;9025.82;9023.1;9029.9;12965.63;0.08;0.08;0
26.06.2007;9073.33;9069;9076;13033.88;0.08;0.08;0
25.06.2007;9141.23;9139.6;9146.7;13131.41;0.08;0.08;0
22.06.2007;9166.49;9164.2;9173.8;13167.71;0.1;0.08;0
21.06.2007;9230.27;9227.6;9234.6;13259.32;0.08;0.08;0
20.06.2007;9347.28;9344.6;9351.4;13427.4;0.07;0.07;0
19.06.2007;9333.4;9331.8;9338.5;13407.47;0.07;0.08;0
18.06.2007;9365.73;9360;9366.4;13453.91;0.07;0.08;0
15.06.2007;9395.74;9393.9;9400.6;13497.03;0.07;0.08;0
14.06.2007;9292.3;9284.3;9292.8;13348.43;0.09;0.08;0
13.06.2007;9146.07;9143.2;9149.8;13137.69;0.07;0.08;0
12.06.2007;9180.97;9175.2;9182.1;13187.82;0.08;0.08;0
11.06.2007;9223.04;9216.9;9223.5;13248.25;0.07;0.08;0
08.06.2007;9150.69;9146.2;9152.7;13144.33;0.07;0.09;0
07.06.2007;9152.08;9149;9156.6;13146.32;0.08;0.08;0
06.06.2007;9277.49;9273;9280.4;13326.47;0.08;0.08;0
05.06.2007;9408.22;9406.7;9418.1;13514.26;0.12;0.08;0
04.06.2007;9487.5;9481.9;9490.5;13628.14;0.09;0.08;0
01.06.2007;9531.46;9527;9534;13691.28;0.07;0.08;0
31.05.2007;9450.85;9447.9;9455.3;13575.49;0.08;0.07;0.08
30.05.2007;9382.77;9378.1;9385.6;13477.7;0.08;0.08;0
29.05.2007;9396.01;9393.5;9400.1;13496.72;0.07;0.08;0
25.05.2007;9381.34;9375.2;9382.7;13475.65;0.08;0.08;0
24.05.2007;9357.02;9355.1;9362.8;13440.7;0.08;0.08;0
23.05.2007;9438.77;9432.9;9440.3;13558.14;0.08;0.08;0
22.05.2007;9361.06;9358.4;9366.5;13446.52;0.09;0.08;0
21.05.2007;9405.27;9400.5;9408.1;13508.27;0.08;0.08;0
18.05.2007;9424.69;9420.9;9427.5;13536.17;0.07;0.08;0
16.05.2007;9357.53;9353.9;9360.5;13439.7;0.07;0.08;0
15.05.2007;9391.03;9386;9392.6;13486.06;0.07;0.08;0
14.05.2007;9387.29;9380.8;9388.5;13480.69;0.08;0.08;0
11.05.2007;9408.25;9396.7;9409.4;13510.78;0.14;0.08;0
10.05.2007;9367.3;9365.1;9374.3;13451.98;0.1;0.08;0
09.05.2007;9427.69;9423.9;9431;13505.37;0.08;0.08;0
08.05.2007;9377.08;9374.5;9382.1;13432.87;0.08;0.08;0
07.05.2007;9455.54;9451.4;9458.4;13539.12;0.07;0.08;0
04.05.2007;9455.47;9452.1;9458.8;13537.22;0.07;0.08;0
03.05.2007;9393.05;9388.2;9395.5;13447.85;0.08;0.08;0
02.05.2007;9444.95;9441.1;9447.8;13519.7;0.07;0.08;0
30.04.2007;9428.27;9423.7;9430.7;13494.51;0.07;0.08;0.08
27.04.2007;9419.9;9416.2;9423.3;13482.52;0.07;0.08;0
26.04.2007;9481.25;9476.2;9483.4;13566.22;0.08;0.08;0
25.04.2007;9429.26;9422.1;9431.6;13491.83;0.1;0.08;0
24.04.2007;9392.42;9385.3;9394.6;13375.55;0.1;0.08;0
23.04.2007;9438.07;9434.2;9441.1;13440.56;0.07;0.08;0
20.04.2007;9399.75;9392.5;9401.7;13385.98;0.1;0.08;0
19.04.2007;9256.79;9254.8;9261.8;13181.38;0.08;0.08;0
18.04.2007;9278.53;9274.4;9281;13161.38;0.07;0.08;0
17.04.2007;9228;9225.5;9233;13089.7;0.08;0.08;0
16.04.2007;9269.89;9265.8;9272.6;13149.13;0.07;0.08;0
13.04.2007;9177.48;9172.9;9181.6;13018.05;0.09;0.08;0
12.04.2007;9110.06;9106.7;9113.3;12922.41;0.07;0.08;0
11.04.2007;9136.09;9130.9;9137.7;12959.34;0.07;0.08;0
10.04.2007;9150.65;9144.9;9152.3;12979.99;0.08;0.08;0
05.04.2007;9099.08;9093.4;9101.4;12888.38;0.09;0.08;0
04.04.2007;9057.62;9053.4;9061.1;12829.65;0.08;0.08;0
03.04.2007;9053.95;9049.6;9056.1;12823.07;0.07;0.08;0
02.04.2007;8956.31;8952;8959.4;12683.95;0.08;0.08;0
30.03.2007;8976.99;8973.2;8988.7;12713.24;0.17;0.08;0.08
29.03.2007;8977.45;8972.3;8979.4;12713.89;0.08;0.08;0
28.03.2007;8870.56;8866.5;8874.7;12562.01;0.09;0.08;0
27.03.2007;8966.29;8961.9;8970.3;12697.58;0.09;0.08;0
26.03.2007;9006.02;9002.6;9009.2;12753.84;0.07;0.08;0
23.03.2007;9089.85;9080.2;9091;12872.55;0.12;0.08;0
22.03.2007;9074.24;9071.1;9078.5;12850.45;0.08;0.08;0
21.03.2007;8942.16;8936.7;8943.7;12663.4;0.08;0.08;0
20.03.2007;8882.39;8878.6;8886.6;12577.36;0.09;0.08;0
19.03.2007;8841.7;8837.9;8844.9;12519.75;0.08;0.08;0
16.03.2007;8717.63;8713.3;8720.3;12344.06;0.08;0.09;0
15.03.2007;8706.78;8704.1;8711.4;12328.69;0.08;0.09;0
14.03.2007;8577.66;8576.3;8586.1;12145.86;0.11;0.09;0
13.03.2007;8829.09;8826.2;8832.7;12501.88;0.07;0.09;0
12.03.2007;8899.4;8894.8;8901.6;12599.01;0.08;0.08;0
09.03.2007;8933.87;8930.7;8937.6;12647.82;0.08;0.08;0
08.03.2007;8955.7;8952.9;8960.3;12639.37;0.08;0.08;0
07.03.2007;8878.43;8873.9;8881.2;12502.41;0.08;0.08;0
06.03.2007;8775.59;8771.9;8778.8;12357.6;0.08;0.09;0
05.03.2007;8676.86;8674.4;8681.7;12218.57;0.08;0.09;0
02.03.2007;8798.71;8795.8;8803.9;12390.15;0.09;0.1;0
01.03.2007;8781.91;8778;8785.4;12366.5;0.08;0.1;0
28.02.2007;8789.7;8786.9;8796.4;12377.47;0.11;0.1;0.08
27.02.2007;8909.8;8906.3;8913.9;12546.58;0.09;0.09;0
26.02.2007;9223.03;9220.6;9227.5;12987.67;0.07;0.08;0
23.02.2007;9258.05;9252.5;9259.5;13036.99;0.08;0.08;0
22.02.2007;9251.8;9248.8;9256.6;13028.19;0.08;0.08;0
21.02.2007;9207.09;9204.8;9212.9;12965.23;0.09;0.08;0
20.02.2007;9315.35;9310.4;9317.8;13117.68;0.08;0.08;0
19.02.2007;9345.62;9338.9;9346.8;13160.3;0.08;0.08;0
16.02.2007;9336.34;9330.5;9337.8;13147.23;0.08;0.07;0
15.02.2007;9305.39;9300.3;9307.1;13103.65;0.07;0.08;0
14.02.2007;9299.22;9290;9300.7;13094.96;0.12;0.08;0
13.02.2007;9240.01;9236.6;9243.1;13011.58;0.07;0.08;0
12.02.2007;9261.58;9258.1;9264.8;13041.96;0.07;0.08;0
09.02.2007;9292.06;9288.6;9295.3;13084.88;0.07;0.08;0
08.02.2007;9229.33;9225.9;9232.9;12996.54;0.08;0.08;0
07.02.2007;9288.2;9280.1;9289.1;13079.44;0.1;0.08;0
06.02.2007;9266.15;9262.8;9269.9;13048.4;0.08;0.07;0
05.02.2007;9257.94;9253;9259.7;13036.84;0.07;0.08;0
02.02.2007;9260.49;9256;9262.8;13040.43;0.07;0.08;0
01.02.2007;9217.87;9213.1;9220;12980.41;0.07;0.08;0
31.01.2007;9135.11;9132.9;9140.8;12863.87;0.09;0.08;0.08
30.01.2007;9147;9141.2;9150.3;12880.61;0.1;0.08;0
29.01.2007;9110.76;9108;9115;12829.58;0.08;0.08;0
26.01.2007;9041.1;9039.1;9046.1;12731.48;0.08;0.08;0
25.01.2007;9134.1;9131;9138.8;12862.44;0.08;0.08;0
24.01.2007;9153.1;9147.6;9155.3;12889.2;0.09;0.08;0
23.01.2007;9105.5;9101.2;9109.7;12822.17;0.09;0.08;0
22.01.2007;9102.15;9096.5;9103.7;12817.46;0.08;0.08;0
19.01.2007;9155.12;9150;9157.8;12892.04;0.09;0.08;0
18.01.2007;9099.35;9094.7;9102.1;12813.51;0.08;0.08;0
17.01.2007;9104.6;9099;9106.7;12820.9;0.08;0.08;0
16.01.2007;9073;9068.2;9074.7;12776.4;0.07;0.08;0
15.01.2007;9101.65;9098.9;9105.6;12816.75;0.07;0.08;0
12.01.2007;9032.81;9027.8;9034.6;12719.81;0.07;0.08;0
11.01.2007;8987.91;8981;8989.5;12656.58;0.09;0.08;0
10.01.2007;8861.6;8858.4;8865.4;12478.72;0.08;0.08;0
09.01.2007;8874;8871.5;8878.2;12496.18;0.08;0.08;0
08.01.2007;8850.25;8846;8853.5;12462.73;0.09;0.08;0
05.01.2007;8900.17;8897.1;8903.7;12533.03;0.07;0.08;0
04.01.2007;8925.21;8922.9;8929.7;12568.29;0.08;0.08;0
03.01.2007;8920.17;8916.3;8923;12561.19;0.08;0.08;0
29.12.2006;8785.74;8781.8;8788.8;12371.88;0.08;0.09;0.08
28.12.2006;8803.26;8799.1;8806.6;12396.56;0.08;0.08;0
27.12.2006;8822.19;8815.7;8823.4;12423.22;0.09;0.09;0
22.12.2006;8726.67;8723.3;8729.9;12288.71;0.08;0.08;0
21.12.2006;8775.42;8772.6;8780.6;12357.36;0.09;0.08;0
20.12.2006;8770.78;8766.1;8772.8;12350.82;0.08;0.08;0
19.12.2006;8763.08;8761.3;8768;12339.98;0.08;0.08;0
18.12.2006;8824.31;8819.7;8826.2;12426.2;0.07;0.08;0
15.12.2006;8786.89;8785.3;8792.1;12373.51;0.08;0.08;0
14.12.2006;8776.64;8769.1;8776.9;12359.08;0.09;0.08;0
13.12.2006;8678.54;8674.5;8682.3;12220.93;0.09;0.08;0
12.12.2006;8670.07;8664.1;8672.3;12209.01;0.1;0.08;0
11.12.2006;8594.04;8592.2;8601.7;12101.94;0.11;0.08;0
08.12.2006;8540.87;8537;8543.6;12027.06;0.08;0.09;0
07.12.2006;8570.91;8564;8571.8;12069.38;0.09;0.09;0
06.12.2006;8509.87;8504;8511.1;11983.42;0.08;0.08;0
05.12.2006;8452.07;8450.7;8458.5;11902.02;0.09;0.09;0
04.12.2006;8479.39;8471.7;8480.5;11940.5;0.1;0.09;0
01.12.2006;8420.33;8418.6;8428.7;11857.32;0.12;0.09;0
30.11.2006;8484.57;8482.8;8492.5;11947.79;0.11;0.08;0.08
29.11.2006;8569.92;8564.4;8571.9;12067.97;0.09;0.09;0
28.11.2006;8462.18;8459.8;8466.5;11916.26;0.08;0.09;0
27.11.2006;8517.34;8516.1;8522.6;11993.94;0.08;0.09;0
24.11.2006;8641.52;8640.7;8648.2;12168.8;0.09;0.09;0
23.11.2006;8751.3;8748.6;8756.5;12323.4;0.09;0.08;0
22.11.2006;8778.54;8775.3;8781.9;12361.76;0.08;0.08;0
21.11.2006;8774.58;8771.5;8778.8;12356.18;0.08;0.08;0
20.11.2006;8760.04;8757.2;8763.8;12335.7;0.08;0.08;0
17.11.2006;8745.82;8742.8;8751.4;12315.68;0.1;0.08;0
16.11.2006;8789.38;8783.9;8790.6;12377.01;0.08;0.08;0
15.11.2006;8791.17;8786.3;8793;12379.54;0.08;0.08;0
14.11.2006;8733.82;8729.1;8736;12298.77;0.08;0.08;0
13.11.2006;8752.1;8749.3;8757.1;12324.52;0.09;0.08;0
10.11.2006;8735.82;8731;8739.3;12301.59;0.09;0.08;0
09.11.2006;8764.23;8759.7;8766.5;12341.6;0.08;0.08;0
08.11.2006;8776.72;8775.1;8783.5;12359.19;0.09;0.08;0
07.11.2006;8835.63;8829.9;8837.6;12442.15;0.09;0.08;0
06.11.2006;8798.46;8792.5;8799.7;12389.8;0.08;0.08;0
03.11.2006;8698.49;8691.5;8700.2;12249.02;0.1;0.08;0
02.11.2006;8645.72;8640.7;8648.3;12174.72;0.09;0.08;0
01.11.2006;8613;8610.2;8617.5;12128.64;0.08;0.08;0
31.10.2006;8569.72;8567.1;8575.1;12067.7;0.09;0.08;0.08
30.10.2006;8652.36;8648.9;8656.6;12184.07;0.09;0.08;0
27.10.2006;8695.38;8689.2;8698.3;12244.65;0.11;0.08;0
26.10.2006;8673.78;8672.3;8679.1;12214.23;0.08;0.08;0
25.10.2006;8682.49;8677.4;8685;12226.49;0.09;0.08;0
24.10.2006;8662.65;8657.5;8665.8;12198.56;0.1;0.08;0
23.10.2006;8697.59;8694;8700.4;12247.76;0.07;0.08;0
20.10.2006;8643.02;8635.8;8644.8;12170.91;0.1;0.08;0
19.10.2006;8620.68;8616.77;8624.05;12139.46;0.08;0.08;0
18.10.2006;8620.23;8613.3;8621.5;12138.82;0.1;0.08;0
17.10.2006;8535.26;8531.6;8538.7;12019.16;0.08;0.09;0
16.10.2006;8632.07;8629.9;8638.2;12155.49;0.1;0.08;0
13.10.2006;8651.14;8649.7;8659.5;12182.35;0.11;0.08;0
12.10.2006;8673.73;8666;8676;12214.16;0.12;0.08;0
11.10.2006;8638;8632.7;8640.1;12163.85;0.09;0.08;0
10.10.2006;8627.2;8620.4;8629.3;12148.64;0.1;0.08;0
09.10.2006;8548.91;8543.8;8551.8;12038.39;0.09;0.08;0
06.10.2006;8521.24;8518.4;8525.7;11999.42;0.09;0.08;0
05.10.2006;8511.05;8505.3;8512.9;11985.08;0.09;0.08;0
04.10.2006;8448.91;8444.1;8450.9;11897.57;0.08;0.08;0
03.10.2006;8390.22;8388.6;8395;11814.93;0.08;0.08;0
02.10.2006;8381.15;8379.2;8387.3;11802.15;0.1;0.08;0
29.09.2006;8425.91;8420.1;8430.2;11865.19;0.12;0.08;0.08
28.09.2006;8416.68;8413;8420;11852.19;0.08;0.08;0
27.09.2006;8413.07;8407.5;8416.1;11847.1;0.1;0.08;0
26.09.2006;8382.75;8377.3;8384.4;11804.4;0.08;0.08;0
25.09.2006;8270.52;8270.1;8277.5;11646.37;0.09;0.08;0
22.09.2006;8294.48;8291;8298;11680.11;0.08;0.08;0
21.09.2006;8373.61;8368.1;8375.4;11791.54;0.09;0.09;0
20.09.2006;8342.37;8336.6;8343.8;11747.54;0.09;0.08;0
19.09.2006;8232.14;8229.8;8236.1;11592.33;0.08;0.09;0
18.09.2006;8257.75;8252.1;8258.7;11628.39;0.08;0.09;0
15.09.2006;8229.27;8225.7;8232;11582.5;0.08;0.09;0
14.09.2006;8181.81;8179.6;8185.9;11515.69;0.08;0.09;0
13.09.2006;8215.71;8212.2;8219;11563.4;0.08;0.08;0
12.09.2006;8195.14;8189.7;8197.5;11534.45;0.1;0.09;0
11.09.2006;8094.07;8091.5;8097.7;11392.2;0.08;0.09;0
08.09.2006;8167.04;8163.7;8170.3;11494.91;0.08;0.09;0
07.09.2006;8126.11;8122.2;8128.5;11437.29;0.08;0.08;0
06.09.2006;8172.77;8168.8;8176.9;11502.98;0.1;0.08;0
05.09.2006;8226.22;8221.5;8228.2;11578.21;0.08;0.08;0
04.09.2006;8230.15;8225;8232.7;11583.73;0.09;0.08;0
01.09.2006;8189.1;8185.3;8192.4;11525.96;0.09;0.09;0
31.08.2006;8167.96;8165.3;8171.6;11496.2;0.08;0.08;0.09
30.08.2006;8183.43;8182.3;8188.7;11517.97;0.08;0.08;0
29.08.2006;8165.58;8160.3;8167.9;11492.86;0.09;0.09;0
28.08.2006;8118.64;8115;8122.1;11426.78;0.09;0.09;0
25.08.2006;8102.5;8098.4;8105.1;11404.07;0.08;0.09;0
24.08.2006;8098.97;8096.2;8102.6;11399.11;0.08;0.09;0
23.08.2006;8078.66;8073.1;8081.7;11370.51;0.11;0.09;0
22.08.2006;8080.62;8077.6;8084.3;11373.27;0.08;0.09;0
21.08.2006;8057.59;8055;8061.5;11340.85;0.08;0.09;0
18.08.2006;8084.18;8081.5;8088.7;11378.28;0.09;0.09;0
17.08.2006;8112.76;8109;8115.8;11418.51;0.08;0.09;0
16.08.2006;8089.71;8087.5;8094.8;11386.07;0.09;0.09;0
15.08.2006;8055.32;8050.5;8056.8;11337.66;0.08;0.09;0
14.08.2006;7925.1;7923.5;7929.9;11154.39;0.08;0.09;0
11.08.2006;7858.57;7852.7;7861.3;11060.74;0.11;0.09;0
10.08.2006;7844.23;7839.9;7846.9;11040.56;0.09;0.09;0
09.08.2006;7882.93;7880.8;7887.2;11095.03;0.08;0.09;0
08.08.2006;7793.26;7790.6;7797.1;10968.83;0.08;0.09;0
07.08.2006;7790.84;7788.8;7798.8;10965.42;0.13;0.09;0
04.08.2006;7891.03;7888.6;7895;11106.43;0.08;0.09;0
03.08.2006;7810.04;7809.1;7815.9;10992.44;0.09;0.09;0
02.08.2006;7905.19;7902.6;7909.1;11124.8;0.08;0.09;0
31.07.2006;7941.83;7937.8;7945.4;11176.36;0.1;0.09;0.09
28.07.2006;7946.5;7942;7948.9;11182.93;0.09;0.09;0
27.07.2006;7856.48;7851.7;7858.8;11056.24;0.09;0.09;0
26.07.2006;7815.13;7810.1;7816.8;10998.05;0.09;0.09;0
25.07.2006;7784.8;7784.5;7791.8;10955.37;0.09;0.09;0
24.07.2006;7780.28;7773.1;7782;10949.01;0.11;0.09;0
21.07.2006;7618.14;7614.7;7621;10720.84;0.08;0.09;0
20.07.2006;7659.57;7656.9;7663.2;10779.14;0.08;0.09;0
19.07.2006;7603.57;7599.1;7606.4;10700.33;0.1;0.1;0
18.07.2006;7461.34;7458.5;7464.7;10500.18;0.08;0.1;0
17.07.2006;7501.34;7496.9;7503.8;10556.47;0.09;0.1;0
14.07.2006;7506.78;7504;7511.4;10564.12;0.1;0.1;0
13.07.2006;7587.96;7583.9;7590.2;10678.36;0.08;0.1;0
12.07.2006;7706.95;7704.3;7711.5;10845.81;0.09;0.09;0
11.07.2006;7669.39;7665.6;7673.6;10792.96;0.1;0.1;0
10.07.2006;7704.36;7699.5;7706.6;10839.07;0.09;0.09;0
07.07.2006;7655.21;7649;7656.4;10769.93;0.1;0.09;0
06.07.2006;7704.64;7704;7710.3;10839.47;0.08;0.09;0
05.07.2006;7659.17;7655.4;7661.8;10775.5;0.08;0.09;0
04.07.2006;7727.8;7722.8;7729.4;10872.05;0.09;0.09;0
03.07.2006;7720.68;7716.1;7722.9;10854.41;0.09;0.09;0
30.06.2006;7652.1;7647.4;7653.7;10757.99;0.08;0.09;0.1
29.06.2006;7541.07;7537.7;7545.1;10601.91;0.1;0.09;0
28.06.2006;7431.9;7428.1;7434.3;10448.42;0.08;0.1;0
27.06.2006;7406.83;7403.4;7409.6;10413.18;0.08;0.1;0
26.06.2006;7463.63;7460.1;7466.3;10493.03;0.08;0.09;0
23.06.2006;7485.8;7482.1;7488.5;10524.2;0.09;0.1;0
22.06.2006;7483.33;7480.6;7486.7;10520.73;0.08;0.09;0
21.06.2006;7427.15;7422.6;7428.8;10441.08;0.08;0.1;0
20.06.2006;7397.92;7394.3;7400.8;10399.99;0.09;0.1;0
19.06.2006;7363.99;7362.2;7368.6;10352.29;0.09;0.1;0
16.06.2006;7294.55;7292.2;7300.3;10254.67;0.11;0.1;0
15.06.2006;7324.4;7322.9;7329.4;10296.63;0.09;0.1;0
14.06.2006;7171.03;7168.7;7175.6;10081.03;0.1;0.1;0
13.06.2006;7154.86;7151.1;7157.3;10058.3;0.09;0.11;0
12.06.2006;7332.69;7329.1;7335.6;10308.29;0.09;0.1;0
09.06.2006;7434.57;7432;7438.1;10451.51;0.08;0.09;0
08.06.2006;7344.28;7342.2;7351.4;10324.58;0.13;0.1;0
07.06.2006;7549.79;7546.6;7552.7;10613.49;0.08;0.09;0
06.06.2006;7497.02;7494;7500.3;10539.31;0.08;0.09;0
02.06.2006;7665.08;7659.9;7666.9;10774.14;0.09;0.09;0
01.06.2006;7617.33;7613.6;7620.3;10707.03;0.09;0.1;0
31.05.2006;7604.4;7598.7;7605.9;10688.85;0.1;0.1;0.09
30.05.2006;7533.31;7531;7538.2;10588.92;0.1;0.09;0
29.05.2006;7688.15;7682.9;7689.3;10806.57;0.08;0.09;0
26.05.2006;7679.47;7672.5;7680.1;10794.37;0.1;0.1;0
24.05.2006;7481.33;7478.5;7485.1;10515.86;0.09;0.1;0
23.05.2006;7572.47;7568;7574.9;10642.65;0.09;0.1;0
22.05.2006;7430.21;7427;7433.4;10442.71;0.09;0.1;0
19.05.2006;7614.25;7610.7;7617.2;10701.37;0.09;0.09;0
18.05.2006;7602.3;7601.5;7610.2;10684.57;0.11;0.1;0
17.05.2006;7658.52;7655.5;7662.3;10763.59;0.09;0.09;0
16.05.2006;7887.09;7883.1;7889.5;11084.83;0.08;0.09;0
15.05.2006;7853.94;7851.4;7860.8;11034.51;0.12;0.1;0
12.05.2006;7954.1;7952.5;7959.3;11175.23;0.09;0.09;0
11.05.2006;8097.27;8095.3;8102.6;11376.38;0.09;0.09;0
10.05.2006;8112.87;8109;8115.6;11398.3;0.08;0.08;0
09.05.2006;8122.08;8117.6;8124.5;11411.23;0.09;0.08;0
08.05.2006;8103.62;8101.1;8107.4;11382.42;0.08;0.09;0
05.05.2006;8058.06;8055.5;8062.4;11317.36;0.09;0.09;0
04.05.2006;7965.43;7961.9;7968.4;11187.12;0.08;0.09;0
03.05.2006;7964.65;7964;7971.3;11158.53;0.09;0.09;0
02.05.2006;8074.68;8070.7;8078.8;11312.67;0.1;0.08;0
28.04.2006;8047.28;8045.1;8052;11274.3;0.09;0.09;0.08
27.04.2006;8080.12;8073.5;8080.5;11316.01;0.09;0.09;0
26.04.2006;8071.1;8066.4;8072.7;11303.38;0.08;0.09;0
25.04.2006;8041.02;8036.7;8043.2;11251.96;0.08;0.08;0
24.04.2006;8076.25;8075.3;8081.5;11301.26;0.08;0.08;0
21.04.2006;8093.47;8089;8096.5;11325.35;0.09;0.08;0
20.04.2006;8056.98;8051.3;8059.3;11274.29;0.1;0.08;0
19.04.2006;8050.86;8043.7;8051.6;11229.38;0.1;0.08;0
18.04.2006;7961.35;7959;7965.1;11103.52;0.08;0.09;0
13.04.2006;8007.34;8004.1;8011;11167.66;0.09;0.08;0
12.04.2006;7976.57;7974.1;7980.5;11124.74;0.08;0.08;0
11.04.2006;8029.06;8025.6;8032.3;11154.9;0.08;0.08;0
10.04.2006;8109.31;8104.9;8112.6;11266.4;0.1;0.08;0
07.04.2006;8105.19;8100.4;8106.9;11260.67;0.08;0.08;0
06.04.2006;8102.34;8098.6;8105.2;11256.72;0.08;0.08;0
05.04.2006;8090.54;8084.9;8091.8;11240.32;0.09;0.08;0
04.04.2006;8051.61;8048.2;8054.4;11186.24;0.08;0.09;0
03.04.2006;8078.52;8073.4;8080.4;11223.62;0.09;0.08;0
31.03.2006;8023.3;8019.2;8027.8;11146.91;0.11;0.08;0.09
30.03.2006;8035.27;8031.1;8037.9;11163.53;0.08;0.08;0
29.03.2006;7983.41;7980.8;7987.3;11091.48;0.08;0.09;0
28.03.2006;7972.91;7969.4;7975.7;11076.9;0.08;0.09;0
27.03.2006;7980.94;7977.2;7983.6;11087.49;0.08;0.09;0
24.03.2006;8045.07;8040.7;8047.9;11176.59;0.09;0.09;0
23.03.2006;8024.1;8019.2;8026.4;11147.46;0.09;0.09;0
22.03.2006;8064.02;8062.4;8068.7;11202.9;0.08;0.09;0
21.03.2006;8056.63;8051.7;8060;11190.53;0.1;0.09;0
20.03.2006;8059.42;8056;8062.7;11193.96;0.08;0.09;0
17.03.2006;8047.12;8045.8;8052.1;11176.88;0.08;0.09;0
16.03.2006;8017.96;8016.1;8022.8;11136.37;0.08;0.09;0
15.03.2006;8012.57;8027.3;8034.4;11128.9;0.09;0.09;0
14.03.2006;8034.22;8039.2;8046.1;11158.96;0.09;0.09;0
13.03.2006;8035.44;8033.3;8039.9;11160.66;0.08;0.09;0
10.03.2006;7970.64;7951.3;7958.4;11070.65;0.09;0.09;0
09.03.2006;7860.68;7847.5;7854.7;10917.92;0.09;0.09;0
08.03.2006;7831.52;7836.2;7842.6;10877.43;0.08;0.09;0
07.03.2006;7864.26;7855.4;7862.8;10920.67;0.09;0.09;0
06.03.2006;7917.18;7911.7;7919;10994.15;0.09;0.09;0
03.03.2006;7915.97;7913;7920.3;10992.48;0.09;0.09;0
02.03.2006;7926.22;7937.2;7944.8;10973.99;0.1;0.09;0
01.03.2006;7980.36;7967.5;7974.5;11028.86;0.09;0.09;0
28.02.2006;7892.63;7886.6;7894;10907.62;0.09;0.09;0.09
27.02.2006;7995.05;7982.3;7989.4;11049.17;0.09;0.09;0
24.02.2006;7954.33;7945.8;7954.1;10992.89;0.1;0.09;0
23.02.2006;7983.75;7987.8;7994.8;11033.56;0.09;0.09;0
22.02.2006;8040.51;8035;8043.3;11111.99;0.1;0.08;0
21.02.2006;8002.56;7999.9;8006.8;11059.54;0.09;0.09;0
20.02.2006;7950.22;7946.9;7955;10987.21;0.1;0.09;0
17.02.2006;7917.12;7914.8;7921.7;10941.47;0.09;0.09;0
16.02.2006;7906.58;7891.5;7898.1;10926.9;0.08;0.09;0
15.02.2006;7797.2;7797.3;7803.9;10775.74;0.08;0.09;0
14.02.2006;7882.43;7870.6;7877.5;10893.53;0.09;0.09;0
13.02.2006;7889.28;7876.9;7883.2;10903;0.08;0.09;0
10.02.2006;7861.57;7864.6;7872.3;10864.7;0.1;0.09;0
09.02.2006;7873.61;7872.2;7879.3;10881.34;0.09;0.09;0
08.02.2006;7831.9;7841;7849.3;10823.69;0.1;0.09;0
07.02.2006;7837.34;7823.6;7831.1;10831.21;0.1;0.09;0
